545219770cf2439616210818	545219760cf2439616210817	545218920cf294c9073b7b08	2014-10-30 10:56:56	5369	email	{"open_udid":"36485401-084f-46df-be07-c2aaf4317806"}	NULL	NULL	ipad	23	NULL	NULL	NULL	NULL	NULL	10.3.174.42	[]	[]	2014	10	30
545219770cf2439616210818	545219760cf2439616210817	545218920cf294c9073b7b08	2014-10-30 10:56:56	8753	email	{"open_udid":"36485401-084f-46df-be07-c2aaf4317806"}	NULL	NULL	ipad	23	NULL	NULL	NULL	NULL	NULL	10.3.174.42	[]	[]	2014	10	30
545219770cf2439616210818	545219760cf2439616210817	545218920cf294c9073b7b08	2014-10-30 10:56:56	24702	email	{"open_udid":"36485401-084f-46df-be07-c2aaf4317806"}	NULL	NULL	ipad	23	NULL	NULL	NULL	NULL	NULL	10.3.174.42	[]	[]	2014	10	30
